array_stage_title170101,第7回期間限定ランキング,7th Limited Time Ranking
array_stage_title170211,第8回期間限定ランキング,8th Limited Time Ranking
array_stage_title170325,第9回期間限定ランキング,9th Limited Time Ranking
array_stage_title170429,第10回期間限定ランキング,10th Limited Time Ranking
array_stage_title171013,第11回期間限定ランキング,11th Limited Time Ranking
array_stage_title171231,第1回ピク杯,1st Pic Cup
array_stage_title180101,第12回期間限定ランキング,12th Limited Time Ranking
array_stage_title180429,第2回ピク杯,2nd Pic Cup
array_stage_title180901,第13回期間限定ランキング,13th Limited Time Ranking
array_stage_title190209,第1回ピクミン2チャレンジモード全ステージ各一本勝負,1st Pikmin 2 Challenge Mode All stages 1 game each
array_stage_title190321,第2回ピクミン2チャレンジモード全ステージ各一本勝負,2nd Pikmin 2 Challenge Mode All stages 1 game each
array_stage_title190802,第14回期間限定ランキング,14th Limited Time Ranking
array_stage_title200723,第15回期間限定ランキング,15th Limited Time Ranking
array_stage_title200918,第16回期間限定ランキング,16th Limited Time Ranking
array_stage_summary1,このページでは最近投稿された記録100本を表示しています。短期間で複数回更新された場合、古い方の記録は表示されません。 ,This page shows 100 Latest posted records. (shows Only the newest record when updating multiple times in a short period)
array_stage_summary2,このページでは最近投稿された記録100本を表示しています。シーズン記録や、短期間で複数回更新された場合もすべて表示されます。 ,This page shows 100 Latest posted records. (shows individually when updating multiple times in a short period, including season record)
array_stage_summary5,当サイトで取り扱うすべてのランキングの一覧です。先頭行をクリックすると並び替えることができます。 ,This page shows the list of all rankings on this website. Tap first line to sort.
array_stage_summary7,このランキングでは、当サイト『ピクミンシリーズチャレンジモード大会』で受け付けているすべてのステージの合計ランクポイントで競います。 ,This ranking is based on "Total score". "Total score" is generated according to all results on this website.
array_stage_summary8,このランキングでは、通常総合ランキング対象ステージ以外のすべてのステージの合計ランクポイントで競います。,This ranking is based on special total point that generated according to all rank-points, except normal ranking(Pikmin 1, Pikmin 2, Pikmin 3 or DX).
array_stage_summary9,このランキングでは『ピクミン』『ピクミン2』『ピクミン3』の各チャレンジ・ミッション1Pモード71ステージそれぞれの順位によって加算されるランクポイントの合計値で競います。 ,This ranking is based on normal total point that generated according to all normal ranking(Pikmin 1, Pikmin 2, Pikmin 3 or DX, 71 stages in total).
array_stage_summary10,このランキングでは『ピクミン』チャレンジモード全5ステージの合計点で競います。ステージは本編でパーツを集めて新ステージへ行けるようになると同時に解禁されます。 ,This ranking is based on "Pikmin 1" total point that generated according to 5 rankings in Pikmin 1. You need to progress Main Story to play Challenge mode.
array_stage_summary20,このランキングではNGC『ピクミン2』、Wii『Wiiであそぶピクミン2』、Wii U『Wiiであそぶピクミン2(DL版)』の1Pチャレンジモード全30ステージの合計点で競います。チャレンジモードは本編で「あのカギ」を手に入れると遊べるようになります。,In this ranking, NGC "Pikmin 2", Wii "Wii Play Pikmin 2", Wii U "Wii Play Pikmin 2 (DL version)" will compete in the total points of all 30 stages of 1P challenge mode. You will be able to play Challenge Mode when you get "that key" in the main story.
array_stage_summary21,このランキングでは『ピクミン2』1Pチャレンジモードのうち、タマゴが出現する13ステージの合計点で競います。一部のステージは配置によってタマゴが出現しないこともあります。タマゴを割ると20分の1で「タマゴムシ」が10匹出現し、1匹運搬するごとに10点のボーナス点が加算されます。 ,In this ranking, in the "Pikmin 2" 1P challenge mode, you will compete with the total points of 13 stages where eggs appear. Eggs may not appear on some stages depending on the placement. When you break an egg, 10 "tamagomushi" will appear at 1/20, and 10 bonus points will be added for each egg you carry.
array_stage_summary22,このランキングでは『ピクミン2』1Pチャレンジモードのうち、タマゴが出現しない17ステージの合計点で競います。 ,In this ranking, in the "Pikmin 2" 1P challenge mode, you will compete with the total points of 17 stages where eggs do not appear.
array_stage_summary30,このランキングではWii U『ピクミン3』ミッションモード全30ステージの合計点で競います（巨大生物をたおせ！は残り時間1秒につき1点とみなして集計されます）。一部ステージは有料DLCを購入しなければプレイできません。『ピクミン3デラックス』とランキングを共用するかどうかについては審議中です。,In this ranking, Wii U "Pikmin 3" Compete with the total points of all 30 stages in mission mode (Take the giant creatures! Is counted as 1 point for each second remaining time). Some stages cannot be played without purchasing paid DLC. Whether or not to share the ranking with "Pikmin 3 Deluxe" is under discussion.
array_stage_summary31,このランキングでは『ピクミン3』1Pミッションモードのうち、「お宝をあつめろ！」カテゴリの15ステージ合計点で競います。タイムボーナスは一律1秒30点です。一部のステージは有料追加コンテンツです。 ,In this ranking, in the "Pikmin 3" 1P mission mode, you will compete with the total points of 15 stages in the "Collect treasure!" Category. The time bonus is 30 points per second. Some stages are paid additional content.
array_stage_summary32,このランキングでは『ピクミン3』1Pミッションモードのうち、「原生生物をたおせ！」カテゴリの15ステージ合計点で競います。タイムボーナスは『BE01 原生の杜』から『BE05 草花の園』までが1秒30点、それ以降は1秒10点です。一部のステージは有料追加コンテンツです。 ,In this ranking, in the "Pikmin 3" 1P mission mode, you will compete with the total points of 15 stages in the "Take protists!" Category. The time bonus is 30 points per second from "BE01 Primitive Forest" to "BE05 Flower Garden", and 10 points per second thereafter. Some stages are paid additional content.
array_stage_summary33,このランキングではWii U『ピクミン3』ミッションモード「巨大生物をたおせ！」全6ステージの合計点で競います。スコアは残り時間1秒につき1点とみなして集計されます。ステージは本編各ステージの巨大生物を倒すと解禁されます。 ,In this ranking, Wii U "Pikmin 3" mission mode "Take a giant creature!" Compete with the total points of all 6 stages. Scores are counted as 1 point for each second of remaining time. The stage will be unlocked when you defeat the giant creatures in each stage of the main story.
array_stage_summary23,本編地下チャレンジとは、『ピクミン2』本編の地下1ステージをチャレンジモードとみなして遊ぶ区間RTAです。参加には録画環境と何らかの時間計測手段が必要になります。また、連れて行けるピクミンと制限時間について当サイト独自のルールがあります。,The main story underground challenge is a section RTA where you can play with the underground 1 stage of the main story of "Pikmin 2" as the challenge mode. Participation requires a recording environment and some means of time measurement. In addition, there are rules unique to this site regarding the Pikmin that can be taken and the time limit.
array_stage_summary24,このランキングでは『ピクミン2』2Pチャレンジモードの総合点数を競います。総合ランキングではパートナーや1p/2p問わず、ステージごとにそのユーザーがプレイした最高点数が集計対象になります。各ステージでは、1Pが同じプレイヤーの記録は最も高いスコアのみ表示されます。なお、対象ステージは適正人数以外でのプレイ（1人によるダブルプレイなど）によって出したスコアはすべて無効となります。 ,In this ranking, we will compete for the total score of "Pikmin 2" 2P Challenge Mode. In the overall ranking, the highest score played by the user for each stage is counted regardless of the partner or 1p / 2p. In each stage, only the highest score will be displayed for players with the same 1P. In addition, all scores given by playing other than the appropriate number of people (double play by one person, etc.) will be invalid in the target stage.
array_stage_summary25,このランキングでは『ピクミン2』2Pバトルモードの総合成績を競います。得点は対象ステージすべての「レギュラーリーグ」(ピクミン25匹同士による対戦）におけるレート値を合計したものになります。レート値は内部では単精度浮動小数点数（14桁）で保存されているため、各ステージに表示されているレートの見た目上の合計値と合わないことがあります。 ,In this ranking, we will compete for the overall results of "Pikmin 2" 2P battle mode. The score is the sum of the rate values ​​in the "Regular League" (competition between 25 Pikmin) of all target stages. The rate values ​​are stored internally as single precision floating point numbers (14 digits) and may not match the apparent total of the rates displayed on each stage.
array_stage_summary26,新チャレンジモードとは、日替わりチャレンジや期間限定ランキングと違い期間無制限で競い合う、当サイト独自ルールによる特殊ランキングです。詳しいルールについては各ステージの説明をお読みください。なお当カテゴリは当面の間、証拠動画の提出は任意とします。証拠写真は順位にかかわらず可能なかぎり提出してください。,The new challenge mode is a special ranking based on our unique rules, where you can compete for an unlimited period of time, unlike daily challenges and limited-time rankings. Please read the explanation of each stage for detailed rules. For the time being, submission of evidence videos is optional for this category. Please submit proof photos as much as possible regardless of the ranking.
array_stage_summary28,新チャレンジモードとは、日替わりチャレンジや期間限定ランキングと違い期間無制限で競い合う、当サイト独自ルールによる特殊ランキングです。詳しいルールについては各ステージの説明をお読みください。なお当カテゴリは当面の間、証拠動画の提出は任意とします。証拠写真は順位にかかわらず可能なかぎり提出してください。,The new challenge mode is a special ranking based on our unique rules, where you can compete for an unlimited period of time, unlike daily challenges and limited-time rankings. Please read the explanation of each stage for detailed rules. For the time being, submission of evidence videos is optional for this category. Please submit proof photos as much as possible regardless of the ranking.
array_stage_summary34,このランキングでは『ピクミン3』2Pミッションモードの総合点数を競います。対象ステージは適正人数以外でのプレイ（1人によるダブルプレイなど）によって出したスコアはすべて無効となります。 ,In this ranking, we will compete for the total score of "Pikmin 3" 2P mission mode. In the target stage, all scores given by playing with other than the appropriate number of people (double play by one person, etc.) will be invalid.
array_stage_summary35,このランキングでは『ピクミン3』ビンゴバトルモードの総合成績を競います。得点は対象ステージすべての「レギュラーリーグ」(マカロンなし・リーダー1対1・ピクミン25匹同士による対戦）におけるレート値を合計したものになります。レート値は内部では単精度浮動小数点数（14桁）で保存されているため、各ステージに表示されているレートの見た目上の合計値と合わないことがあります。 ,In this ranking, we will compete for the overall results of "Pikmin 3" bingo battle mode. The score is the sum of the rate values ​​in the "Regular League" (no macaroons, 1 to 1 leader, 25 Pikmin battles) in all target stages. The rate values ​​are stored internally in single precision floating point numbers (14 digits) and may not match the apparent total of the rates displayed on each stage.
array_stage_summary36,このランキングでは『ピクミン3デラックス』サイドストーリーモード２ステージの合計点数を競います。このページは仮置きです。2020年10月30日よりスコア投稿を受け付けます。サイドストーリーモードがスコアアタック制でなかった場合は本編RTAカテゴリに統合し特殊ランキングとして扱います。,In this ranking, we will compete for the total score of "Pikmin 3 Deluxe" side story mode 2 stages. This page is temporary. Score submissions will be accepted from October 30, 2020. If the side story mode is not a score attack system, it will be integrated into the main RTA category and treated as a special ranking.
array_stage_summary81,このランキングでは『ピクミン2』チャレンジモードを、通常禁止されている乱数調整などを解禁した特別ルールで競います。このランキングが所属するステージは特殊総合・全総合には反映されません。,In this ranking, we will compete in the "Pikmin 2" challenge mode with special rules that lift the ban on random number adjustment, which is normally prohibited. The stage to which this ranking belongs is not reflected in the special synthesis / total synthesis.
array_stage_summary82,このランキングでは『ピクミン2』チャレンジモードを、Tool-Assisted-Playで競い合います。無差別級ランキングと同様、禁止ルールはありません。このランキングが所属するステージは特殊総合・全総合には反映されません。,In this ranking, we will compete in "Pikmin 2" challenge mode with Tool-Assisted-Play. Like the open weight ranking, there are no prohibition rules. The stage to which this ranking belongs is not reflected in the special synthesis / total synthesis.
array_stage_summary91,期間限定ランキングとは、決められた期間内だけ投稿できる特殊ルールで合計スコアを競い合う当サイト独自のランキングです。事前告知は管理人Twitter及び当サイトで行います。『ピクミン』チャレンジモードが対象の場合、集計スコアは10倍してから加算されます。 ,The limited-time ranking is a ranking unique to this site that competes for the total score with special rules that can be posted only within a fixed period. Advance notice will be made on the administrator Twitter and this site. If the "Pikmin" challenge mode is the target, the total score will be multiplied by 10 before being added.
array_stage_summary92,日替わりチャレンジとは、毎月その日にしか遊べない『ピクミン2』チャレンジモードの縛りルールで遊ぶ独自ランキングです。当日の対象ステージはメニューに表示されています。 縛りルールはすべて「ポコ縛り」となっています。タイトルに指定されているポコ数ちょうどになるようにお宝を選び、選んだお宝だけを運んでクリアしたときのスコアを競います。 ,The daily challenge is a unique ranking where you can play with the binding rules of "Pikmin 2" challenge mode, which you can only play on that day every month. The target stage of the day is displayed in the menu. All binding rules are "poco binding". Select the treasure so that the number of poco specified in the title is exactly the same, and compete for the score when you carry and clear only the selected treasure.
array_stage_summary93,このランキングでは、本編RTA全ステージの合計ランクポイントで競います。,In this ranking, we will compete with the total rank points of all stages of the main RTA.
array_stage_summary94,このランキングでは、チャレンジ複合全ステージの合計ランクポイントで競います。,In this ranking, you will compete with the total rank points of all stages of the Challenge Complex.
array_stage_summary95,このランキングは『ピクミン2』2Pビンゴバトルモード、『ピクミン3』ビンゴバトルモード全22ステージの全戦績の最新レーティングです。レーティング計算は当サイト独自のものです。初期値は1500です。集計対象はスタンダードルールで行った勝負すべてであり、ピク杯のプログラムとして行われた勝負を含みます。 ,This ranking is the latest rating of all 22 stages of "Pikmin 2" 2P bingo battle mode and "Pikmin 3" bingo battle mode. Rating calculation is unique to this site. The initial value is 1500. All the games played according to the standard rules are counted, including the games played as a program of the Piku Cup.
array_stage_summary98,2015年09月01日以降一度も投稿していないユーザーは集計の対象外となっています。一度でも投稿すると2015年08月31日以前の分も含めた総数が反映されます。,Users who have never posted since September 01, 2015 are not included in the total. If you post even once, the total number including the ones before August 31, 2015 will be reflected.
array_stage_summary101,,
array_stage_summary102,,
array_stage_summary103,,
array_stage_summary104,,
array_stage_summary105,,
array_stage_summary201,,
array_stage_summary202,,
array_stage_summary203,このステージではリージョンによってお宝の総価値が異なります。日本語版以外で出した記録は、すべて200点を追加して登録してください。,In this stage, the total value of the treasures varies depending on the region. Please increase all records published in versions ​​other than the Japanese version by 200 points before submitting.
array_stage_summary204,,
array_stage_summary205,,
array_stage_summary206,,
array_stage_summary207,,
array_stage_summary208,,
array_stage_summary209,,
array_stage_summary210,,
array_stage_summary211,,
array_stage_summary212,,
array_stage_summary213,このステージではリージョンによってお宝の総価値が異なります。日本語版以外で出した記録は、すべて100点減らして登録してください。,In this stage, the total value of the treasures varies depending on the region. Please reduce all records published in versions ​​other than the Japanese version by 100 points before submitting.
array_stage_summary214,,
array_stage_summary215,,
array_stage_summary216,,
array_stage_summary217,,
array_stage_summary218,,
array_stage_summary219,,
array_stage_summary220,,
array_stage_summary221,,
array_stage_summary222,,
array_stage_summary223,,
array_stage_summary224,,
array_stage_summary225,,
array_stage_summary226,,
array_stage_summary227,,
array_stage_summary228,このステージではリージョンによってお宝の総価値が異なります。日本語版以外で出した記録は、すべて40点減らして登録してください。,In this stage, the total value of the treasures varies depending on the region. Please reduce all records published in versions ​​other than the Japanese version by 40 points before submitting.
array_stage_summary229,,
array_stage_summary299,,
array_stage_summary230,,
array_stage_summary301,,
array_stage_summary302,,
array_stage_summary303,,
array_stage_summary304,,
array_stage_summary305,,
array_stage_summary306,,
array_stage_summary307,,
array_stage_summary308,,
array_stage_summary309,,
array_stage_summary310,,
array_stage_summary311,,
array_stage_summary312,,
array_stage_summary313,,
array_stage_summary314,,
array_stage_summary315,,
array_stage_summary316,,
array_stage_summary317,,
array_stage_summary318,,
array_stage_summary319,,
array_stage_summary320,,
array_stage_summary321,,
array_stage_summary322,,
array_stage_summary323,,
array_stage_summary324,,
array_stage_summary325,,
array_stage_summary326,,
array_stage_summary327,,
array_stage_summary328,,
array_stage_summary329,,
array_stage_summary330,,
array_stage_summary331,,
array_stage_summary332,,
array_stage_summary333,,
array_stage_summary334,,
array_stage_summary335,,
array_stage_summary336,,
